2012-07-01,154955.2
2012-03-29,111256.45000000001
2012-03-31,186687.38
2012-04-12,112072.74
2012-04-17,114506.48000000003
2012-04-24,112192.12000000001
2012-05-08,104668.95
2012-07-23,112501.60999999999
2012-04-10,114552.14999999998
2012-04-26,103495.05
2012-06-02,154751.68
2012-06-14,105451.23999999999
2012-06-20,109680.55000000002
2012-09-22,168439.11
2012-10-01,119778.62999999999
2012-11-09,135604.73
2012-11-24,128614.66
2012-12-17,136970.35
2013-01-04,144844.94
2013-01-09,117591.01999999999
2013-02-03,194317.1
2013-02-10,192073.03999999998
2012-10-14,180986.06
2012-08-19,168715.22999999998
2012-11-16,156594.03000000003
2012-12-09,192074.04
2012-05-12,167754.15999999997
2012-05-25,146780.16
2012-09-27,101646.17
2012-06-06,131853.41
2012-09-21,135516.33000000002
2012-12-11,121085.87000000001
2012-06-18,113669.47000000002
2012-07-28,151364.59
2012-10-12,135209.89
2012-11-03,176572.5
2012-12-20,154359.61000000002
2012-12-01,177760.9
2013-01-07,125742.39
2012-11-11,175969.51
2012-03-06,120953.92000000001
2012-08-04,161296.04
2012-03-02,137233.99
2012-07-09,118440.58
2013-02-27,115084.81
2013-01-15,122644.70999999999
2012-03-25,175928.97999999998
2012-08-11,160440.09000000003
2012-09-13,100415.37
2012-07-24,110804.26000000001
2012-10-30,112005.37000000001
2013-01-12,199078.37000000002
2012-10-23,109352.16
2012-08-26,171995.56999999998
2012-11-17,203955.17
2012-05-24,118247.40000000001
2012-06-03,161271.28999999998
2012-08-02,111455.15
2012-11-20,199178.22999999998
2013-01-17,116422.60000000002
2013-02-04,102485.68000000001
2012-06-26,104007.76999999999
2012-09-24,112577.39
2012-10-05,136627.65999999997
2013-01-02,146388.8
2013-01-13,189074.90999999997
2013-01-05,196090.77999999997
2012-08-15,113458.68
2012-10-24,115301.32
2012-07-27,128746.39000000001
2012-08-22,105025.59
2012-11-05,120055.15
2012-08-27,111349.73000000001
2012-10-03,141462.3
2012-11-13,118430.31
2012-12-29,160610.31
2012-08-08,111131.55
2012-09-17,115123.74
2012-05-06,165842.25
2012-09-02,144207.13000000003
2012-07-20,130336.44000000002
2012-10-18,108113.02000000002
2012-12-13,118049.07999999999
2013-02-23,186285.63
2012-07-22,158860.13999999998
2012-10-15,122330.54000000001
2012-05-29,105441.97999999998
2012-09-19,111120.27
2012-10-08,120207.41
2013-02-21,113864.95999999998
2012-07-11,108466.1
2012-12-25,1471.3799999999999
2012-03-26,121154.23
2012-04-15,193770.84
2012-03-13,113813.45
2012-03-18,177857.63999999998
2012-03-20,110529.90000000001
2012-03-30,144004.16999999998
2012-04-09,111946.41
2012-04-22,188537.63000000003
2012-06-17,142434.66
2012-06-23,154841.92
2012-10-02,118184.26999999999
2013-01-30,100715.23999999999
2012-05-23,106508.07
2012-07-29,155148.04
2012-09-03,149936.61000000002
2012-11-01,107073.66
2012-11-26,122989.63
2012-08-13,112144.40999999999
2013-01-06,190988.72999999998
2012-04-25,114494.04000000001
2012-09-29,164501.42
2013-02-16,177290.87000000002
2012-08-01,139994.55
2012-10-28,178245.29000000004
2012-06-08,124460.42
2012-10-16,109761.02
2012-10-07,180572.89
2013-01-16,123526.42000000001
2012-06-16,175937.16999999998
2012-04-30,111927.87
2012-11-22,41034.70999999999
2012-10-29,123709.45000000001
2012-12-10,126466.54
2013-02-17,175410.11
2012-07-13,132603.44
